1062	0	pages	254	86	7	252	252	1	1741945243	0	Initial state	0	0
1064	0	pages	255	86	8	252	252	1	1741945243	0	Initial state	0	0
1066	0	pages	256	86	9	252	252	1	1741945243	0	Initial state	0	0
1068	0	pages	258	86	6	257	257	1	1741945243	0	Initial state	0	0
1070	0	pages	259	86	7	257	257	1	1741945243	0	Initial state	0	0
1072	0	pages	260	86	8	257	257	1	1741945243	0	Initial state	0	0
1074	0	pages	261	86	9	257	257	1	1741945243	0	Initial state	0	0
1076	0	pages	263	86	6	262	262	1	1741945243	0	Initial state	0	0
1078	0	pages	264	86	7	262	262	1	1741945243	0	Initial state	0	0
1080	0	pages	265	86	8	262	262	1	1741945243	0	Initial state	0	0
1082	0	pages	266	86	9	262	262	1	1741945243	0	Initial state	0	0
1084	0	pages	268	86	6	267	267	1	1741945243	0	Initial state	0	0
1086	0	pages	269	86	7	267	267	1	1741945243	0	Initial state	0	0
1088	0	pages	270	86	8	267	267	1	1741945243	0	Initial state	0	0
1090	0	pages	271	86	9	267	267	1	1741945243	0	Initial state	0	0
1092	0	pages	273	86	6	272	272	1	1741945243	0	Initial state	0	0
1094	0	pages	274	86	7	272	272	1	1741945243	0	Initial state	0	0
1096	0	pages	275	86	8	272	272	1	1741945243	0	Initial state	0	0
1098	0	pages	276	86	9	272	272	1	1741945243	0	Initial state	0	0
1142	0	pages	112	86	0	0	112	1	1741946493	1		\N	1
1143	0	pages	112	86	0	0	112	1	1741946511	0	Published	\N	1
1144	0	pages	86	0	0	0	86	1	1741946612	1		\N	1
1145	0	pages	86	0	0	0	86	1	1741946615	0	Published	\N	0
1146	0	pages	112	86	0	0	112	1	1741946644	2	Autostate change	0	1
1147	0	pages	112	86	0	0	112	1	1741946657	1		\N	1
1148	0	pages	112	86	0	0	112	1	1741946660	0	Published	\N	0
1151	0	tx_news_domain_model_news	1	207	0	0	207	1	1741947233	0	Initial state	0	0
1153	0	tx_news_domain_model_news	2	207	0	0	207	1	1741947233	0	Initial state	0	0
1583	0	pages	468	469	0	0	468	1	1741948624	2	Autostate change	0	1
1672	0	pages	277	0	0	0	277	1	1741949022	0	Initial state	0	1
1682	0	pages	468	0	0	0	468	1	1741949100	1		\N	1
1683	0	pages	468	0	0	0	468	1	1741949105	0	Published	\N	0
1684	0	pages	277	0	0	0	277	1	1741949123	2	Autostate change	0	1
1685	0	pages	277	0	0	0	277	1	1741949136	1		\N	1
1686	0	pages	277	0	0	0	277	1	1741949139	0	Published	\N	0
1687	0	pages	495	16	0	0	495	1	1743169178	0	Initial state	0	1
1688	0	pages	495	16	0	0	495	1	1743169178	2	Autostate change	0	1
1689	0	pages	495	16	0	0	495	1	1743169195	2	Autostate change	0	1
1690	0	pages	496	16	1	495	495	1	1743169211	0	Initial state	0	1
1691	0	pages	496	16	1	495	495	1	1743169211	2	Autostate change	0	1
1692	0	pages	495	16	0	0	495	1	1743169227	1		\N	1
1693	0	pages	496	16	1	495	495	1	1743169236	1		\N	1
1695	0	pages	496	16	1	495	495	1	1743169242	0	Published	\N	1
1696	0	pages	496	16	1	495	495	1	1743169265	2	Autostate change	0	1
1697	0	pages	496	16	1	495	495	1	1743169274	1		\N	1
1699	0	pages	44	16	0	0	44	1	1753365185	1		\N	1
1700	0	pages	44	16	0	0	44	1	1758555078	2	Autostate change	0	1
1701	0	pages	48	16	1	44	44	1	1758555086	2	Autostate change	0	1
1702	0	pages	44	16	0	0	44	1	1758555110	1		\N	1
1703	0	pages	48	16	1	44	44	1	1758555110	1		\N	1
1704	0	pages	44	16	0	0	44	1	1758555113	0	Published	\N	0
1705	0	pages	48	16	1	44	44	1	1758555117	0	Published	\N	0
1706	0	pages	497	3	0	0	497	1	1760434740	0	Initial state	0	1
1707	0	pages	497	3	0	0	497	1	1760434740	2	Autostate change	0	1
1708	0	pages	497	3	0	0	497	1	1760434751	2	Autostate change	0	1
1709	0	pages	498	1	1	3	3	1	1760434766	0	Initial state	0	0
1713	0	pages	497	3	0	0	497	1	1760434845	1		\N	1
1715	0	pages	499	3	1	497	497	1	1760434869	0	Initial state	0	1
1716	0	pages	499	3	1	497	497	1	1760434869	2	Autostate change	0	1
1717	0	pages	500	3	1	497	497	1	1760434906	0	Initial state	0	1
1718	0	pages	500	3	1	497	497	1	1760434906	2	Autostate change	0	1
1719	0	pages	501	3	1	497	497	1	1760434936	0	Initial state	0	1
1720	0	pages	501	3	1	497	497	1	1760434936	2	Autostate change	0	1
1721	0	pages	499	3	1	497	497	1	1760434956	1		\N	1
1722	0	pages	500	3	1	497	497	1	1760434960	1		\N	1
1723	0	pages	501	3	1	497	497	1	1760434965	1		\N	1
1724	0	pages	1000	3	0	0	1000	1	1765876646	0	Initial state	0	1
1725	0	pages	1000	3	0	0	1000	1	1765876646	2	Autostate change	0	1
1726	0	pages	1000	3	0	0	1000	1	1765876656	2	Autostate change	0	1
1727	0	pages	1000	3	0	0	1000	1	1765876702	1		\N	1
1728	0	pages	1000	3	0	0	1000	1	1765876705	0	Published	\N	0
1729	0	pages	1000	3	0	0	1000	1	1765877699	2	Autostate change	0	0
1730	0	pages	1001	3	1	1000	1000	1	1765877716	0	Initial state	0	0
1731	0	pages	1001	3	1	1000	1000	1	1765877716	2	Autostate change	0	0
1732	0	pages	1000	3	0	0	1000	1	1765879434	1		\N	0
1733	0	pages	1001	3	1	1000	1000	1	1765879438	1		\N	0
1736	0	pages	501	3	1	497	497	1	1768901404	0	Published	\N	1
1738	0	pages	501	3	1	497	497	1	1768901655	2	Autostate change	0	1
1739	0	pages	501	3	1	497	497	1	1768901671	1		\N	1
1740	0	pages	501	3	1	497	497	1	1768901674	0	Published	\N	0
